"gid","pid","off","def","type","qtr","min","sec","ptso","ptsd","dwn","ytg","yfog","zone","ptm","desc","seas","day","v","h","temp"
4120,674537,"PHI","DAL","RUSH",5,14,31,27,27,2,1,29,2,NA,NA,2015,"SN","PHI","DAL",NA
4120,674538,"PHI","DAL","PASS",5,14,2,27,27,1,10,32,2,NA,NA,2015,"SN","PHI","DAL",NA
4120,674539,"PHI","DAL","NOPL",5,13,36,27,27,2,9,33,2,"PHI","False Start",2015,"SN","PHI","DAL",NA
4120,674540,"PHI","DAL","RUSH",5,13,25,27,27,2,14,28,2,NA,NA,2015,"SN","PHI","DAL",NA
4120,674541,"PHI","DAL","PASS",5,12,59,27,27,1,10,48,3,NA,NA,2015,"SN","PHI","DAL",NA
4120,674542,"PHI","DAL","RUSH",5,12,29,27,27,2,12,46,3,NA,NA,2015,"SN","PHI","DAL",NA
4120,674543,"PHI","DAL","PASS",5,11,57,27,27,3,3,55,3,NA,NA,2015,"SN","PHI","DAL",NA
4120,674544,"PHI","DAL","RUSH",5,11,23,27,27,4,1,57,3,NA,NA,2015,"SN","PHI","DAL",NA
4120,674545,"PHI","DAL","PASS",5,11,8,27,27,1,10,59,3,NA,NA,2015,"SN","PHI","DAL",NA
4121,674546,"CHI","SD","KOFF",1,15,0,0,0,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674547,"CHI","SD","PASS",1,14,54,0,0,1,10,27,2,NA,NA,2015,"MN","CHI","SD",63
4121,674548,"CHI","SD","RUSH",1,14,23,0,0,1,10,40,2,NA,NA,2015,"MN","CHI","SD",63
4121,674549,"CHI","SD","PASS",1,13,53,0,0,2,4,46,3,NA,NA,2015,"MN","CHI","SD",63
4121,674550,"CHI","SD","RUSH",1,13,15,0,0,1,10,58,3,NA,NA,2015,"MN","CHI","SD",63
4121,674551,"CHI","SD","RUSH",1,12,55,0,0,2,2,66,4,NA,NA,2015,"MN","CHI","SD",63
4121,674552,"CHI","SD","PASS",1,12,19,0,0,1,10,69,4,NA,NA,2015,"MN","CHI","SD",63
4121,674553,"CHI","SD","RUSH",1,12,12,0,0,2,10,69,4,NA,NA,2015,"MN","CHI","SD",63
4121,674554,"CHI","SD","PASS",1,11,41,0,0,3,7,72,4,NA,NA,2015,"MN","CHI","SD",63
4121,674555,"CHI","SD","FGXP",1,11,35,0,0,4,7,72,4,NA,NA,2015,"MN","CHI","SD",63
4121,674556,"SD","CHI","PASS",1,11,32,0,0,1,10,37,2,NA,NA,2015,"MN","CHI","SD",63
4121,674557,"SD","CHI","RUSH",1,11,8,0,0,2,3,44,3,NA,NA,2015,"MN","CHI","SD",63
4121,674558,"SD","CHI","PASS",1,10,35,0,0,1,10,49,3,NA,NA,2015,"MN","CHI","SD",63
4121,674559,"SD","CHI","RUSH",1,10,8,0,0,1,10,61,4,NA,NA,2015,"MN","CHI","SD",63
4121,674560,"SD","CHI","NOPL",1,9,24,0,0,2,5,66,4,"SD","Illegal Formation",2015,"MN","CHI","SD",63
4121,674561,"SD","CHI","PASS",1,8,55,0,0,2,10,61,4,NA,NA,2015,"MN","CHI","SD",63
4121,674562,"SD","CHI","PASS",1,8,11,0,0,3,5,66,4,NA,NA,2015,"MN","CHI","SD",63
4121,674563,"SD","CHI","RUSH",1,7,38,0,0,1,10,82,5,NA,NA,2015,"MN","CHI","SD",63
4121,674564,"SD","CHI","PASS",1,6,55,0,0,2,6,86,5,NA,NA,2015,"MN","CHI","SD",63
4121,674565,"SD","CHI","FGXP",1,6,50,7,0,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674566,"CHI","SD","KOFF",1,6,50,0,7,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674567,"CHI","SD","RUSH",1,6,50,0,7,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674568,"CHI","SD","RUSH",1,6,27,0,7,2,4,26,2,NA,NA,2015,"MN","CHI","SD",63
4121,674569,"CHI","SD","PASS",1,5,54,0,7,3,2,28,2,NA,NA,2015,"MN","CHI","SD",63
4121,674570,"CHI","SD","RUSH",1,5,9,0,7,1,10,45,3,NA,NA,2015,"MN","CHI","SD",63
4121,674571,"CHI","SD","RUSH",1,4,35,0,7,2,6,49,3,NA,NA,2015,"MN","CHI","SD",63
4121,674572,"CHI","SD","PASS",1,3,57,0,7,3,3,52,3,NA,NA,2015,"MN","CHI","SD",63
4121,674573,"CHI","SD","RUSH",1,3,15,0,7,1,10,83,5,NA,NA,2015,"MN","CHI","SD",63
4121,674574,"CHI","SD","PASS",1,2,40,0,7,2,6,87,5,NA,NA,2015,"MN","CHI","SD",63
4121,674575,"CHI","SD","NOPL",1,2,1,0,7,3,3,90,5,"CHI","False Start",2015,"MN","CHI","SD",63
4121,674576,"CHI","SD","PASS",1,1,40,0,7,3,8,85,5,NA,NA,2015,"MN","CHI","SD",63
4121,674577,"SD","CHI","RUSH",1,1,33,7,0,1,10,23,2,NA,NA,2015,"MN","CHI","SD",63
4121,674578,"SD","CHI","PASS",1,0,50,7,0,2,6,27,2,NA,NA,2015,"MN","CHI","SD",63
4121,674579,"SD","CHI","NOPL",1,0,4,7,0,1,10,34,2,"SD","Offensive Holding",2015,"MN","CHI","SD",63
4121,674580,"SD","CHI","PASS",2,15,0,7,0,1,20,24,2,NA,NA,2015,"MN","CHI","SD",63
4121,674581,"SD","CHI","RUSH",2,14,45,7,0,2,5,39,2,NA,NA,2015,"MN","CHI","SD",63
4121,674582,"SD","CHI","RUSH",2,14,22,7,0,3,1,43,3,NA,NA,2015,"MN","CHI","SD",63
4121,674583,"SD","CHI","PASS",2,13,44,7,0,1,10,47,3,NA,NA,2015,"MN","CHI","SD",63
4121,674584,"SD","CHI","PASS",2,13,39,7,0,2,10,47,3,NA,NA,2015,"MN","CHI","SD",63
4121,674585,"SD","CHI","PASS",2,13,30,7,0,3,10,47,3,NA,NA,2015,"MN","CHI","SD",63
4121,674586,"CHI","SD","PUNT",2,13,25,0,7,4,10,47,3,NA,NA,2015,"MN","CHI","SD",63
4121,674587,"CHI","SD","RUSH",2,13,13,0,7,1,10,28,2,NA,NA,2015,"MN","CHI","SD",63
4121,674588,"CHI","SD","RUSH",2,12,30,0,7,2,7,31,2,NA,NA,2015,"MN","CHI","SD",63
4121,674589,"CHI","SD","PASS",2,11,58,0,7,3,2,36,2,NA,NA,2015,"MN","CHI","SD",63
4121,674590,"SD","CHI","PUNT",2,11,52,7,0,4,2,36,2,NA,NA,2015,"MN","CHI","SD",63
4121,674591,"SD","CHI","RUSH",2,11,44,7,0,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674592,"SD","CHI","PASS",2,11,3,7,0,2,8,22,2,NA,NA,2015,"MN","CHI","SD",63
4121,674593,"CHI","SD","RUSH",2,10,50,0,7,1,10,59,3,NA,NA,2015,"MN","CHI","SD",63
4121,674594,"CHI","SD","PASS",2,10,11,0,7,2,7,62,4,NA,NA,2015,"MN","CHI","SD",63
4121,674595,"SD","CHI","FGXP",2,9,58,13,0,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674596,"CHI","SD","KOFF",2,9,58,0,13,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674597,"CHI","SD","PASS",2,9,58,0,13,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674598,"CHI","SD","RUSH",2,9,25,0,13,1,10,67,4,NA,NA,2015,"MN","CHI","SD",63
4121,674599,"CHI","SD","PASS",2,8,45,0,13,2,12,65,4,NA,NA,2015,"MN","CHI","SD",63
4121,674600,"CHI","SD","PASS",2,8,5,0,13,1,10,77,4,NA,NA,2015,"MN","CHI","SD",63
4121,674601,"CHI","SD","RUSH",2,7,59,0,13,2,10,77,4,NA,NA,2015,"MN","CHI","SD",63
4121,674602,"CHI","SD","PASS",2,7,23,0,13,3,2,85,5,NA,NA,2015,"MN","CHI","SD",63
4121,674603,"CHI","SD","PASS",2,6,57,0,13,1,1,99,5,NA,NA,2015,"MN","CHI","SD",63
4121,674604,"CHI","SD","FGXP",2,6,53,7,13,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674605,"SD","CHI","KOFF",2,6,53,13,7,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674606,"SD","CHI","PASS",2,6,47,13,7,1,10,22,2,NA,NA,2015,"MN","CHI","SD",63
4121,674607,"SD","CHI","PASS",2,6,14,13,7,2,5,27,2,NA,NA,2015,"MN","CHI","SD",63
4121,674608,"SD","CHI","NOPL",2,6,9,13,7,3,5,27,2,"CHI","Defensive Offside",2015,"MN","CHI","SD",63
4121,674609,"SD","CHI","RUSH",2,6,1,13,7,1,10,32,2,NA,NA,2015,"MN","CHI","SD",63
4121,674610,"SD","CHI","NOPL",2,5,24,13,7,2,7,35,2,"SD","Offensive Pass Interference",2015,"MN","CHI","SD",63
4121,674611,"SD","CHI","NOPL",2,5,18,13,7,2,17,25,2,"SD","Offensive Holding",2015,"MN","CHI","SD",63
4121,674612,"SD","CHI","NOPL",2,4,53,13,7,2,27,15,1,"SD","False Start",2015,"MN","CHI","SD",63
4121,674613,"SD","CHI","RUSH",2,4,44,13,7,2,32,10,1,NA,NA,2015,"MN","CHI","SD",63
4121,674614,"SD","CHI","PASS",2,4,11,13,7,3,26,16,1,NA,NA,2015,"MN","CHI","SD",63
4121,674615,"CHI","SD","PUNT",2,3,36,7,13,4,17,25,2,NA,NA,2015,"MN","CHI","SD",63
4121,674616,"CHI","SD","RUSH",2,3,31,7,13,1,10,42,3,NA,NA,2015,"MN","CHI","SD",63
4121,674617,"CHI","SD","RUSH",2,3,1,7,13,1,10,58,3,NA,NA,2015,"MN","CHI","SD",63
4121,674618,"CHI","SD","PASS",2,2,33,7,13,2,8,60,4,NA,NA,2015,"MN","CHI","SD",63
4121,674619,"CHI","SD","PASS",2,2,27,7,13,3,8,60,4,"CHI","Unsportsmanlike Conduct",2015,"MN","CHI","SD",63
4121,674620,"SD","CHI","PUNT",2,2,13,13,7,4,18,50,3,"SD","Offensive Holding",2015,"MN","CHI","SD",63
4121,674621,"SD","CHI","RUSH",2,2,6,13,7,1,10,5,1,NA,NA,2015,"MN","CHI","SD",63
4121,674622,"SD","CHI","PASS",2,1,59,13,7,2,7,8,1,NA,NA,2015,"MN","CHI","SD",63
4121,674623,"SD","CHI","RUSH",2,1,37,13,7,3,1,14,1,NA,NA,2015,"MN","CHI","SD",63
4121,674624,"SD","CHI","PASS",2,1,37,13,7,1,10,29,2,NA,NA,2015,"MN","CHI","SD",63
4121,674625,"SD","CHI","PASS",2,1,19,13,7,2,6,33,2,NA,NA,2015,"MN","CHI","SD",63
4121,674626,"SD","CHI","PASS",2,0,42,13,7,3,5,34,2,NA,NA,2015,"MN","CHI","SD",63
4121,674627,"SD","CHI","PASS",2,0,34,13,7,1,10,49,3,NA,NA,2015,"MN","CHI","SD",63
4121,674628,"SD","CHI","PASS",2,0,28,13,7,2,10,49,3,NA,NA,2015,"MN","CHI","SD",63
4121,674629,"SD","CHI","PASS",2,0,23,13,7,3,10,49,3,NA,NA,2015,"MN","CHI","SD",63
4121,674630,"SD","CHI","NOPL",2,0,15,13,7,1,10,62,4,"CHI","Roughing the Passer",2015,"MN","CHI","SD",63
4121,674631,"SD","CHI","PASS",2,0,11,13,7,1,10,77,4,NA,NA,2015,"MN","CHI","SD",63
4121,674632,"SD","CHI","FGXP",2,0,5,13,7,2,1,86,5,NA,NA,2015,"MN","CHI","SD",63
4121,674633,"CHI","SD","KOFF",2,0,3,7,16,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674634,"SD","CHI","KOFF",3,15,0,16,7,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674635,"SD","CHI","PASS",3,15,0,16,7,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674636,"SD","CHI","RUSH",3,14,25,16,7,2,7,23,2,NA,NA,2015,"MN","CHI","SD",63
4121,674637,"SD","CHI","PASS",3,13,43,16,7,3,7,23,2,NA,NA,2015,"MN","CHI","SD",63
4121,674638,"CHI","SD","PUNT",3,13,38,7,16,4,7,23,2,NA,NA,2015,"MN","CHI","SD",63
4121,674639,"CHI","SD","PASS",3,13,25,7,16,1,10,40,2,NA,NA,2015,"MN","CHI","SD",63
4121,674640,"CHI","SD","PASS",3,12,49,7,16,2,12,38,2,NA,NA,2015,"MN","CHI","SD",63
4121,674641,"CHI","SD","PASS",3,12,13,7,16,1,10,54,3,NA,NA,2015,"MN","CHI","SD",63
4121,674642,"CHI","SD","RUSH",3,11,52,7,16,1,10,69,4,NA,NA,2015,"MN","CHI","SD",63
4121,674643,"CHI","SD","PASS",3,11,13,7,16,2,5,74,4,NA,NA,2015,"MN","CHI","SD",63
4121,674644,"CHI","SD","PASS",3,11,8,7,16,3,5,74,4,NA,NA,2015,"MN","CHI","SD",63
4121,674645,"CHI","SD","PASS",3,10,22,7,16,1,10,82,5,NA,NA,2015,"MN","CHI","SD",63
4121,674646,"CHI","SD","RUSH",3,10,17,7,16,2,10,82,5,NA,NA,2015,"MN","CHI","SD",63
4121,674647,"CHI","SD","PASS",3,9,36,7,16,3,8,84,5,NA,NA,2015,"MN","CHI","SD",63
4121,674648,"CHI","SD","FGXP",3,9,31,7,16,4,8,84,5,NA,NA,2015,"MN","CHI","SD",63
4121,674649,"SD","CHI","PASS",3,9,28,16,7,1,10,24,2,NA,NA,2015,"MN","CHI","SD",63
4121,674650,"SD","CHI","PASS",3,9,24,16,7,2,10,24,2,NA,NA,2015,"MN","CHI","SD",63
4121,674651,"SD","CHI","RUSH",3,8,48,16,7,1,10,38,2,NA,NA,2015,"MN","CHI","SD",63
4121,674652,"SD","CHI","RUSH",3,8,17,16,7,1,10,48,3,NA,NA,2015,"MN","CHI","SD",63
4121,674653,"SD","CHI","PASS",3,7,35,16,7,2,7,51,3,NA,NA,2015,"MN","CHI","SD",63
4121,674654,"SD","CHI","PASS",3,7,30,16,7,3,7,51,3,NA,NA,2015,"MN","CHI","SD",63
4121,674655,"CHI","SD","PUNT",3,7,25,7,16,4,7,51,3,NA,NA,2015,"MN","CHI","SD",63
4121,674656,"CHI","SD","RUSH",3,7,18,7,16,1,10,7,1,NA,NA,2015,"MN","CHI","SD",63
4121,674657,"CHI","SD","RUSH",3,6,42,7,16,2,7,10,1,NA,NA,2015,"MN","CHI","SD",63
4121,674658,"CHI","SD","PASS",3,5,58,7,16,3,8,9,1,NA,NA,2015,"MN","CHI","SD",63
4121,674659,"CHI","SD","PASS",3,5,23,7,16,1,10,19,1,NA,NA,2015,"MN","CHI","SD",63
4121,674660,"CHI","SD","PASS",3,4,46,7,16,2,5,24,2,NA,NA,2015,"MN","CHI","SD",63
4121,674661,"CHI","SD","PASS",3,4,40,7,16,3,5,24,2,NA,NA,2015,"MN","CHI","SD",63
4121,674662,"CHI","SD","NOPL",3,4,8,7,16,1,10,30,2,"CHI","Offensive Holding",2015,"MN","CHI","SD",63
4121,674663,"CHI","SD","PASS",3,3,41,7,16,1,20,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674664,"CHI","SD","PASS",3,2,59,7,16,2,11,29,2,NA,NA,2015,"MN","CHI","SD",63
4121,674665,"CHI","SD","PASS",3,2,12,7,16,3,5,35,2,NA,NA,2015,"MN","CHI","SD",63
4121,674666,"CHI","SD","PASS",3,1,48,7,16,1,10,58,3,NA,NA,2015,"MN","CHI","SD",63
4121,674667,"CHI","SD","RUSH",3,1,3,7,16,1,10,68,4,NA,NA,2015,"MN","CHI","SD",63
4121,674668,"CHI","SD","PASS",3,0,23,7,16,1,10,79,4,NA,NA,2015,"MN","CHI","SD",63
4121,674669,"CHI","SD","PASS",4,15,0,7,16,1,5,95,5,NA,NA,2015,"MN","CHI","SD",63
4121,674670,"CHI","SD","RUSH",4,14,54,7,16,2,5,95,5,NA,NA,2015,"MN","CHI","SD",63
4121,674671,"CHI","SD","RUSH",4,14,6,7,16,3,1,99,5,NA,NA,2015,"MN","CHI","SD",63
4121,674672,"CHI","SD","FGXP",4,14,2,14,16,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674673,"SD","CHI","KOFF",4,14,2,16,14,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674674,"SD","CHI","PASS",4,14,2,16,14,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674675,"SD","CHI","PASS",4,13,58,16,14,2,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674676,"SD","CHI","RUSH",4,13,44,16,14,3,2,28,2,NA,NA,2015,"MN","CHI","SD",63
4121,674677,"SD","CHI","RUSH",4,13,18,16,14,1,10,31,2,NA,NA,2015,"MN","CHI","SD",63
4121,674678,"SD","CHI","PASS",4,12,44,16,14,2,7,34,2,NA,NA,2015,"MN","CHI","SD",63
4121,674679,"SD","CHI","RUSH",4,12,18,16,14,1,10,46,3,NA,NA,2015,"MN","CHI","SD",63
4121,674680,"SD","CHI","PASS",4,11,43,16,14,2,10,46,3,NA,NA,2015,"MN","CHI","SD",63
4121,674681,"SD","CHI","PASS",4,10,55,16,14,1,10,86,5,NA,NA,2015,"MN","CHI","SD",63
4121,674682,"SD","CHI","RUSH",4,10,51,16,14,2,10,86,5,NA,NA,2015,"MN","CHI","SD",63
4121,674683,"SD","CHI","PASS",4,10,11,16,14,3,8,88,5,"SD","Delay of Game",2015,"MN","CHI","SD",63
4121,674684,"SD","CHI","PASS",4,9,31,16,14,1,9,91,5,NA,NA,2015,"MN","CHI","SD",63
4121,674685,"SD","CHI","RUSH",4,9,26,16,14,2,9,91,5,NA,NA,2015,"MN","CHI","SD",63
4121,674686,"SD","CHI","NOPL",4,8,46,16,14,3,8,92,5,"SD","Ineligible Downfield Pass",2015,"MN","CHI","SD",63
4121,674687,"SD","CHI","PASS",4,8,36,16,14,3,13,87,5,NA,NA,2015,"MN","CHI","SD",63
4121,674688,"SD","CHI","FGXP",4,7,55,16,14,4,4,96,5,NA,NA,2015,"MN","CHI","SD",63
4121,674689,"CHI","SD","KOFF",4,7,53,14,19,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674690,"CHI","SD","RUSH",4,7,53,14,19,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674691,"CHI","SD","PASS",4,7,28,14,19,2,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674692,"CHI","SD","PASS",4,6,47,14,19,1,10,30,2,NA,NA,2015,"MN","CHI","SD",63
4121,674693,"CHI","SD","RUSH",4,6,2,14,19,1,10,47,3,NA,NA,2015,"MN","CHI","SD",63
4121,674694,"CHI","SD","RUSH",4,5,24,14,19,2,1,56,3,NA,NA,2015,"MN","CHI","SD",63
4121,674695,"CHI","SD","PASS",4,5,1,14,19,1,10,59,3,NA,NA,2015,"MN","CHI","SD",63
4121,674696,"CHI","SD","PASS",4,4,55,14,19,2,10,59,3,NA,NA,2015,"MN","CHI","SD",63
4121,674697,"CHI","SD","PASS",4,4,11,14,19,3,6,63,4,NA,NA,2015,"MN","CHI","SD",63
4121,674698,"CHI","SD","PASS",4,3,30,14,19,1,10,75,4,NA,NA,2015,"MN","CHI","SD",63
4121,674699,"CHI","SD","PASS",4,3,24,14,19,2,10,75,4,NA,NA,2015,"MN","CHI","SD",63
4121,674700,"CHI","SD","CONV",4,3,19,22,19,0,2,98,5,NA,NA,2015,"MN","CHI","SD",63
4121,674701,"SD","CHI","KOFF",4,3,19,19,22,0,0,0,0,NA,NA,2015,"MN","CHI","SD",63
4121,674702,"SD","CHI","PASS",4,3,19,19,22,1,10,20,1,NA,NA,2015,"MN","CHI","SD",63
4121,674703,"SD","CHI","PASS",4,2,47,19,22,2,4,26,2,NA,NA,2015,"MN","CHI","SD",63
4121,674704,"SD","CHI","PASS",4,2,19,19,22,1,10,42,3,NA,NA,2015,"MN","CHI","SD",63
4121,674705,"SD","CHI","PASS",4,2,13,19,22,2,10,42,3,NA,NA,2015,"MN","CHI","SD",63
4121,674706,"SD","CHI","PASS",4,2,0,19,22,1,10,54,3,NA,NA,2015,"MN","CHI","SD",63
4121,674707,"SD","CHI","NOPL",4,1,32,19,22,2,18,46,3,"CHI","Defensive Offside",2015,"MN","CHI","SD",63
4121,674708,"SD","CHI","PASS",4,1,26,19,22,2,13,51,3,NA,NA,2015,"MN","CHI","SD",63
4121,674709,"SD","CHI","PASS",4,1,21,19,22,3,23,41,3,NA,NA,2015,"MN","CHI","SD",63
4121,674710,"SD","CHI","PASS",4,1,17,19,22,4,23,41,3,NA,NA,2015,"MN","CHI","SD",63
4121,674711,"CHI","SD","RUSH",4,1,9,22,19,1,10,59,3,NA,NA,2015,"MN","CHI","SD",63
4121,674712,"CHI","SD","RUSH",4,1,3,22,19,2,11,58,3,NA,NA,2015,"MN","CHI","SD",63
4121,674713,"CHI","SD","RUSH",4,0,34,22,19,3,11,58,3,NA,NA,2015,"MN","CHI","SD",63
4122,674714,"NYJ","BUF","KOFF",1,15,0,0,0,0,0,0,0,NA,NA,2015,"THU","BUF","NYJ",60
4122,674715,"NYJ","BUF","PASS",1,14,57,0,0,1,10,14,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674716,"NYJ","BUF","PASS",1,14,51,0,0,2,10,14,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674717,"NYJ","BUF","PASS",1,14,46,0,0,3,10,14,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674718,"BUF","NYJ","PUNT",1,14,41,0,0,4,10,14,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674719,"BUF","NYJ","PASS",1,14,29,0,0,1,10,18,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674720,"BUF","NYJ","NOPL",1,14,21,0,0,2,10,18,1,"BUF","Offensive Holding",2015,"THU","BUF","NYJ",60
4122,674721,"BUF","NYJ","PASS",1,14,0,0,0,2,19,9,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674722,"BUF","NYJ","PASS",1,13,25,0,0,3,12,16,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674723,"NYJ","BUF","PUNT",1,13,19,0,0,4,12,16,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674724,"NYJ","BUF","RUSH",1,13,12,0,0,1,10,27,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674725,"NYJ","BUF","PASS",1,12,35,0,0,2,10,27,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674726,"NYJ","BUF","PASS",1,12,31,0,0,3,10,27,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674727,"BUF","NYJ","PUNT",1,11,55,0,0,4,3,34,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674728,"BUF","NYJ","RUSH",1,11,44,0,0,1,10,24,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674729,"BUF","NYJ","RUSH",1,11,9,0,0,1,10,39,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674730,"BUF","NYJ","PASS",1,10,27,0,0,2,13,36,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674731,"BUF","NYJ","RUSH",1,9,40,0,0,3,10,39,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674732,"NYJ","BUF","PUNT",1,9,6,0,0,4,8,41,3,NA,NA,2015,"THU","BUF","NYJ",60
4122,674733,"NYJ","BUF","RUSH",1,8,58,0,0,1,10,13,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674734,"NYJ","BUF","RUSH",1,8,20,0,0,2,6,17,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674735,"NYJ","BUF","NOPL",1,7,34,0,0,3,2,21,2,"NYJ","Delay of Game",2015,"THU","BUF","NYJ",60
4122,674736,"NYJ","BUF","PASS",1,7,7,0,0,3,7,16,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674737,"NYJ","BUF","PASS",1,6,48,0,0,1,10,23,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674738,"NYJ","BUF","PASS",1,6,25,0,0,1,10,41,3,NA,NA,2015,"THU","BUF","NYJ",60
4122,674739,"NYJ","BUF","RUSH",1,5,40,0,0,1,10,77,4,NA,NA,2015,"THU","BUF","NYJ",60
4122,674740,"NYJ","BUF","RUSH",1,4,59,0,0,1,10,87,5,NA,NA,2015,"THU","BUF","NYJ",60
4122,674741,"NYJ","BUF","PASS",1,4,13,0,0,2,8,89,5,"NYJ","Offensive Pass Interference",2015,"THU","BUF","NYJ",60
4122,674742,"NYJ","BUF","PASS",1,4,9,0,0,3,8,89,5,NA,NA,2015,"THU","BUF","NYJ",60
4122,674743,"NYJ","BUF","FGXP",1,4,3,0,0,4,8,89,5,NA,NA,2015,"THU","BUF","NYJ",60
4122,674744,"BUF","NYJ","KOFF",1,4,1,0,3,0,0,0,0,NA,NA,2015,"THU","BUF","NYJ",60
4122,674745,"BUF","NYJ","PASS",1,4,1,0,3,1,10,20,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674746,"BUF","NYJ","PASS",1,3,16,0,3,2,17,13,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674747,"BUF","NYJ","PASS",1,2,25,0,3,3,2,28,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674748,"BUF","NYJ","RUSH",1,1,52,0,3,1,10,32,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674749,"BUF","NYJ","NOPL",1,1,17,0,3,2,7,35,2,"BUF","Offensive Holding",2015,"THU","BUF","NYJ",60
4122,674750,"BUF","NYJ","PASS",1,0,45,0,3,2,17,25,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674751,"BUF","NYJ","RUSH",1,0,42,0,3,3,17,25,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674752,"NYJ","BUF","PUNT",1,0,12,3,0,4,13,29,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674753,"NYJ","BUF","RUSH",2,15,0,3,0,1,10,22,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674754,"NYJ","BUF","RUSH",2,14,23,3,0,2,7,25,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674755,"NYJ","BUF","PASS",2,13,43,3,0,3,11,21,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674756,"BUF","NYJ","PUNT",2,13,39,0,3,4,11,21,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674757,"BUF","NYJ","RUSH",2,13,30,0,3,1,10,39,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674758,"BUF","NYJ","RUSH",2,12,44,0,3,2,8,41,3,NA,NA,2015,"THU","BUF","NYJ",60
4122,674759,"BUF","NYJ","RUSH",2,12,14,0,3,1,10,53,3,NA,NA,2015,"THU","BUF","NYJ",60
4122,674760,"BUF","NYJ","RUSH",2,11,43,0,3,2,2,61,4,NA,NA,2015,"THU","BUF","NYJ",60
4122,674761,"BUF","NYJ","PASS",2,11,6,0,3,3,2,61,4,NA,NA,2015,"THU","BUF","NYJ",60
4122,674762,"NYJ","BUF","PUNT",2,10,32,3,0,4,13,50,3,NA,NA,2015,"THU","BUF","NYJ",60
4122,674763,"NYJ","BUF","RUSH",2,10,24,3,0,1,10,12,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674764,"NYJ","BUF","PASS",2,9,46,3,0,2,7,15,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674765,"NYJ","BUF","PASS",2,9,38,3,0,3,7,15,1,NA,NA,2015,"THU","BUF","NYJ",60
4122,674766,"NYJ","BUF","RUSH",2,9,5,3,0,1,10,37,2,NA,NA,2015,"THU","BUF","NYJ",60
4122,674767,"NYJ","BUF","NOPL",2,8,31,3,0,2,10,37,2,"NYJ","False Start",2015,"THU","BUF","NYJ",60
